Origin_index,Molecule,Score,Time
823,c1cc(F)ccc1CN1C(=O)NC2=C(C2)[C@H]1,-5.7,105.4695496559143
428,c1(N2CC(OC(C3CC3)CC2S(NC(=O)C2CC2)=O)N1)=O,-5.7,130.0531096458435
901,O=C1C(=O)N(Cc2ccccc2F)c2ccc(F)cc21,-5.7,107.75794124603271
902,C1C(C2CCCN2c2c(=O)[nH]cc(C(=O)O)c2Cl)OS(=O)(C)C1,-5.7,197.47757005691528
825,C1CC1c1sc(C(=O)Nc2cc(C(F)(F)F)ncc2)c(C)c1,-5.7,124.4236855506897
833,CCCOC(=O)c1c(-c2cc(Cl)ccc2F)oc(O)c1CC,-5.7,140.2094042301178
370,C1CC(=O)N(Cc2cc(CC(F)(F)F)c(C)s2)CCC1,-5.7,124.14089918136597
605,Brc1c(S(O)(=O)=O)c2c(cc1)cc(Cl)c(N)c2Cl,-5.7,129.74184274673462
834,c1ccc(CC(NC(=O)CC(O)C(N2CCC2=O)Cc2ccccc2)=O)cc1,-5.7,155.91407680511475
611,c1c(F)ccc(-c2c(C(O)=O)nccc2-c2c(NC)cccc2)c1Cl,-5.7,169.81773591041565
382,N1CCOC2C(NC(=O)c3ccc[nH]c3=O)C(O)=NC2C1,-5.7,187.05048990249637
140,N(c1ccc(-c2ccccn2)c(C(F)(F)F)c1)(F)F,-5.7,127.75969195365906
1070,c1(N2CCC3(C(OCCO)CCC(O)=CCC3)CC2)ccc(C(=O)O)[nH]1,-5.7,172.14631056785583
338,C1NOC2(CCN(S(=O)(O)=O)CC2)C(=O)OS1,-5.7,103.52002573013306
876,C(C#CC(=O)N(CC(C)C)c1nc(C#N)cs1)N1CCOCC1=O,-5.7,145.28734827041626
139,CCc1nc(O)cc(N)c1-c1cc(F)ccc1Br,-5.7,164.15075421333313
394,C(C1(c2ncc(C(O)=O)s2)c2cccc(Br)c2)CC1,-5.7,113.00855755805968
3,OC(Cc1ccc2c(c1)N(C(=O)CO)CC2)C(Cc1ccccc1)=O,-5.7,199.6307997703552
858,Fc1ccnOc2c(Cl)cc(Cl)cc12,-5.7,116.11280059814452
443,C1CC1CNc1cc(NS(=O)(=O)C)ccc1C(C)CCCC1CC1,-5.7,170.4683792591095
188,c1c(Br)ccc(Cn2c(C(=O)O)cc3c2CC(O)C3)c1N(O)S(=O)CCCC,-5.7,178.75470161437988
241,[nH]1c2c(O)cc(CCC)c(SCc3ccnc(OC)c3)c1c2=O,-5.6,145.862224817276
446,c1(Br)c2sccc2c1CN1C[nH](C(O)C2CC2)CC1,-5.6,137.32775449752808
608,O=C(O)C(Cc1ccccc1)OCc1ccccc1C1CC1,-5.6,160.0395667552948
41,C(OC(F)(F)F)(OCCC)Cn1c(=O)[C@]c2ccc(C3CC3)cc21,-5.6,142.59462976455688
259,N(C(Cc1ccccc1)C(=O)O)C(Cc1c(C)cccc1)C(Cc1ccccc1)NC,-5.6,174.16361570358276
425,c1c(NS(CCC)S(=O)(=O)C)c(-c2ccc(C(=O)O)s2)ncn1,-5.6,136.35816264152527
400,c1cc(Nc2c(N)ccc(CC(=O)C(NC)CC)c2C(C)C)ccn1,-5.6,191.2002639770508
711,C1CCC2(CCCC(=O)N2c2c(O)cccc2)C1,-5.6,117.55284523963928
1039,C1N(c2c(Cl)cncc2-c2ccc(F)cc2)C[C@](O)C1,-5.6,126.9653947353363
855,c1cc(Br)ccc1CNc1c(C(=O)O)scc1,-5.6,116.8728518486023
886,c1(CN(c2cc(NC(=O)C)ncc2)CC(CC(=O)O)O)ccc1,-5.6,214.4893953800201
527,N1(C(F)(F)F)C(=O)OCc2c(Cl)cccc21,-5.6,93.64158391952516
246,C(CC(CCN1CC2CCCCC2)(O)C1)C(F)(F)F,-5.6,124.99715924263
1085,C1C(C2=C(C(=O)NC)C3(CCCCC3)CCC2(C)CN)C=C1,-5.6,139.3247935771942
877,N(C(Cc1ccccc1)C(O)CO)NS(=O)(=O)c1ccccc1,-5.6,205.14269638061523
44,CC(C)(C)c1cc2c(ccc3c2CS3)[C@H]1,-5.6,97.44047570228577
896,N1CC(CC(=O)O)N(CC(C)(C)C)Cc2cccc(Cl)c21,-5.6,182.44434595108032
996,OC(=O)N(S(c1ccc(O)cc1)=O)C1CCCCC1(C)C,-5.6,161.18469262123108
997,C1CCCC(S(=O)(=O)Nc2scc(C(NC)=O)c2C(F)(F)F)C1,-5.6,151.97100710868835
1082,c1(N2CCC3(C(O)CO)CN(S(=O)(=O)C)CCCC3C2)ccc1,-5.6,191.19722032547
1032,c1(S(c2c(C3CC3)cc(C)cc2C(=O)O)C(=O)O)n(C)c1,-5.6,142.184255361557
134,c12c(ccc2S(NC(=O)OC)CNC(=O)c2c(F)ccc(Cl)c2)c1,-5.6,148.96811509132385
430,c1(Nc2c(NC)cc(Cl)cc2)sc(C#CCO)c(C(=O)O)c1,-5.6,151.94601440429688
589,C1CCCC2C1CCC(C(O)=O)C2Cc1ccc(C)s1,-5.6,121.75739693641664
202,C(NC(=O)OCC(C)C)S(=O)(=O)c1ccc(Br)cc1,-5.6,117.15666913986206
660,N(S(=O)(=O)c1ccc(Br)cc1)c1c(C(OC)C)occ1,-5.6,120.06613349914552
785,N(S(c1ccccc1)(=O)c1cc(Cl)c(C(=O)O)s1)=O,-5.6,153.0044047832489
938,C(N(CC(C)C)S(=C)(=O)c1c(O)c(C)cc2c1SC(=O)C2=O)=O,-5.6,135.06211805343628
917,c1ccc(-c2sc3cccc(F)c3c2C(=O)O)s1,-5.6,148.2077121734619
26,c1(F)ccc1C1(C(O)=O)C(=O)Nc2nonc21,-5.6,139.24122595787048
907,Oc1cc(C(O)=O)c(CCC(O)=O)cc1C(F)(F)F,-5.6,143.71165227890015
437,O1CCN(CC(O)=O)C(CC)(O)CN(c2ccc(Cl)cc2Br)C1,-5.6,197.2797999382019
789,C1(C(C)CC(C(F)(F)F)=O)OCC(C)(C)OC1=O,-5.6,150.43879961967468
114,C1(OCCN)(Cl)Cn2c(C3CCCCC3)c(Cl)c(C3CC3)c2C1,-5.6,148.05002307891846
668,c1c(C)c(F)ccc1S(c1c(C(=O)O)cccc1)#CC(O)=CCCCl,-5.6,166.33176684379578
453,C1CC1Cn1c(C(C)C(F)(F)F)c(C2CC2)cc1NC(=O)C(O)=O,-5.6,161.4657757282257
493,C(C)(C(C)(C)C)CNS(=O)(c1ccc(CC(O)C(O)CNC(C)N)s1)=O,-5.6,197.88058185577395
445,c1c(Br)ccc2c(N)c(NC(C)=O)cc(N(CCC)C3CC3)c12,-5.6,209.439270734787
1065,c1(NS(=O)(=O)c2ccc(C(=O)O)s2)c(C(O)=O)s1,-5.6,158.24548244476318
488,CN1c2ccc(C3=CC(NCCO)=NS(=O)(=O)C3)c(C3CC3)c2SCS1=O,-5.6,156.59719014167786
262,C(c1ccc(CC(=O)NC2c3ccccc3CC2O)cc1)=O,-5.6,126.20930123329164
15,C1CN(Cc2ccccc2)c2cscc2CC1=O,-5.5,119.28612899780272
309,O=C(O)c1ccc(-c2ccc(CC(F)(F)F)s2)cc1,-5.5,129.81039452552795
131,C(CO)#Cc1ccc2n(C(CCc3cccc(F)c3)CC(=O)N(C)C)ccc2c1,-5.5,188.81649446487427
546,CC(C)CC1Nc2cccc(Br)c2CS1(=O)=O,-5.5,99.97657775878906
32,c1ccc(C(N)CN(Cc2ccccc2)C2=COCC2)cc1Br,-5.5,180.57855558395383
540,N(c1ccc(C(=O)O)c(-c2ccc(C#CC(=O)N)s2)c1)=O,-5.5,124.60053634643556
604,C1C2CCCCC2C(N)OC(C(CC)CC)C1(C)CC(O)=O,-5.5,135.23789620399475
340,O1C2CCCC1CC(C(Cc1ccccc1)C(=O)O)C2,-5.5,161.680579662323
81,CC1CCC(CC(=O)NS(=O)(=O)O)CC1=O,-5.5,103.31406450271606
1034,c1(C(c2cc3c(cc(C)cc3F)n2CC(O)CCC)F)ccn1,-5.5,146.76607060432434
684,c1cccc(C(NC(=O)N2CCOCC2)C(O)=O)c1Br,-5.5,138.55010151863098
966,B(=O)c1ccc(CN2CCC3(C2)N(CC2CC2)CC3C2CC2)cc1,-5.5,0.0935406684875488
965,CS(=O)(=O)N(Cc1ccc(Br)cc1)c1ccc(Br)s1,-5.5,128.80201601982117
977,CC(C)c1c(Br)c(Cl)cc(c1)OC(C)(C)C(=O)O,-5.5,145.87691116333008
959,c1cc(Oc2c(Br)cccc2)c(O)c(F)c1,-5.5,135.60999488830566
516,N(C(c1ccc(F)cc1)C(Cc1ccccc1)NC(C)(C)C)=O,-5.5,146.34098553657532
1055,c1cc2sc(C(O)=Cc3c(F)cccc3)cc2s1,-5.5,102.99151825904846
106,c1ccc(-c2ccccn2)c(-c2c(F)ccc(Cl)c2)c1,-5.5,131.82147192955017
775,C12CCCCC1C(C(F)(F)F)OC2C(F)(F)F,-5.5,100.5008795261383
348,Fc1ccc(-c2cc(C(=O)NC)c(C(=O)O)s2)s1,-5.5,122.74576592445374
373,c1cc(F)ccc1-c1cc(CN(CC(C)C)C)c(C(=O)O)s1,-5.5,124.61185026168825
651,c1cc(Br)ccc1CN1CCNCC1c1ccccc1,-5.5,156.8282175064087
626,c1(CS(NS(N)(=O)=O)C(NC1)C(C)NC(=O)N)=O,-5.5,130.3405249118805
407,c1ccc(Br)c(-c2c(F)nc(NS(=O)(=O)C)s2)c1Br,-5.5,124.90242004394533
985,C1C2(CCN(S(=O)(=O)C(F)(F)F)CC2)CCCC1,-5.5,150.9166738986969
1028,Fc1cccc(Br)c1B(C)C(N)=O,-5.4,0.0620310306549072
1027,c1ccccc1CC(C(O)=O)C(Cc1ccccc1)NC(C)=O,-5.4,128.31360983848572
571,C1(CCN2C(C(C(NC)=O)=O)CC2)C[C@H](C(=O)O)c1,-5.4,126.80460262298584
594,c1c(F)cccc1S(N(CC(C)C)C)c1ccc(C(=O)O)s1,-5.4,131.3085322380066
674,C1CC1c1ccc(CC(NS(=O)(CC)=O)C(O)=O)s1,-5.4,132.41749215126038
1022,c1(N)cc(CS(=O)(=O)Nc2ccc(Br)cc2)c1,-5.4,115.5509352684021
185,c1cc(Br)c2nn(Cc3ccc(F)cc3)cc2c1,-5.4,133.86742901802063
512,C(C(CC(F)(F)F)(F)F)c1c(F)c(F)cc(Cl)c1Cl,-5.4,113.92703437805176
88,C(c1ccc(C(O)=O)c(CN2C[C@](C3CC3)C(=O)C2)c1)=O,-5.4,125.87282609939577
336,N1(S(=O)(=O)c2ccccc2Cl)C(O)=C(O)C1,-5.4,115.18896865844728
972,Fc1ccc(CC(NS(c2ccccn2)(=C)C)C(C)C)cc1,-5.4,153.21551275253296
249,C1N(CCC(CCC(NC(C)(C)C)=O)C[C@H](C)C)S(=O)(=O)c1=O,-5.4,145.40479612350464
271,C1C2C(CCC(NC(C3CC3)CCC)O1)NC(=O)C2=O,-5.4,119.621089220047
729,C[C@H]1cccc1NC(c1ccccc1)C(F)(F)F,-5.4,99.63404488563538
788,c1(S(=O)(=O)O)ccc1S(=O)(NC1CCOCC1)=O,-5.4,172.5160093307495
887,Brc1nc2cccc(C(=O)NCCO)c2cc1Cl,-5.4,130.24655055999756
543,c1(S(=O)(=O)C)cc2c1ccc(F)c2C(C)CC1CC1,-5.4,119.8835105895996
122,O=S1(CC(F)(F)F)(C#CC2(CCC)CN(S(=O)(=O)C3CC3)CC2)NC1,-5.4,197.4816074371338
383,c1cc(F)cc(CNC)c1N(Cc1ccc(Br)cc1)CCSCl,-5.4,162.2723937034607
947,c1cc(C)c(-c2c(C(O)=O)n(Cc3ccncc3)cc2N)s1,-5.4,174.07633900642395
706,c1cc(NC(=O)NC(CO)=O)c(F)cc1F,-5.4,149.5516378879547
318,c1cc(NS(=O)(=O)c2c(C)cccc2)cc2occc12,-5.4,121.1931540966034
257,OC(=O)Cc1cc(CC(Cc2ccccc2)N)cc(Cc2ccc[nH]2)c1,-5.4,229.65919756889343
575,CC(C)CCN1c2ccccc2C(N)CS1(=C)=O,-5.3,137.62709593772888
322,c1cccc(C)c1CC(NC(=O)Nc1cc(C)cc(Br)c1)SCl,-5.3,128.52537846565247
920,c1cc(CC(O)CN)ccc1S(NC)(=O)=O,-5.3,137.33178758621216
22,c1cc(C)c2n[nH]c(=O)cc2c1N(CCCC)S(=O)(C)=O,-5.3,132.91380095481873
253,FC(F)(F)C1(C#CC2CC2)S(=O)(=O)N=Cn2ccc(Cl)c21,-5.3,137.69057297706604
988,O=S(c1ccc(CNC2(C3CC3)CCC2)s1)Oc1ccccc1,-5.3,193.2439703941345
659,c1ccc(CN2CC(C(=O)NC(C3CC3)C3CC3)=CC2=O)s1,-5.3,129.42868375778198
531,c1cc(CNCC2(C)COC2)ccc1S(=O)(CC(C)C)=O,-5.3,164.33201956748962
904,c1ccc(C(=O)NC(c2ccccc2)c2sccn2)cc1,-5.3,118.4062476158142
720,C1C(O)(CN)C(C(C2=CSCOC2)CC2CCCC2)C(O)CCCC1,-5.3,184.8373758792877
884,C(=Cc1cc(C(NC(C)=O)CC(O)CN2CCCN(C)C2)ccc1)=O,-5.3,205.2526252269745
882,C1CCCCC(CCl)(OC(=O)Nc2ccccc2)C1,-5.3,163.262371301651
704,c1(Sc2c(F)cccc2)ccc1C(F)(F)F,-5.3,115.36607003211977
1083,O1C2CC(C(=O)NC)N(Cc3sccc3)CC2S1(=O)=O,-5.3,111.28195571899414
1086,O=C(NC(C(F)(F)F)C(F)(F)F)CCC(=O)N1CCNCC1,-5.3,129.96524858474731
981,c1cc(S(NC(C)=O)C(C2CC2)Cc2ccccc2)cc(C(=O)O)c1,-5.3,183.44865083694455
118,c1(Cl)ccc1C(N)c1cc2ccccc2s1,-5.3,129.47652411460876
438,CC1CCC(C)C(N2C=CS2(=O)=O)C1(C)C,-5.2,114.73718333244324
893,N(C(NC(C(C)(C)C)=O)Cc1cccc(Br)c1)=O,-5.2,146.6525583267212
190,c1ccc(CCC(O)c2c(Br)cccc2)s1,-5.2,139.39152479171753
460,C(C(F)(F)F)(O)c1ccccc1CN(CCC)c1cc(O)ccc1Cl,-5.2,190.86321449279785
226,c1(C(=O)Nc2ccc(F)cc2C)ccc1Br,-5.2,157.2856802940369
70,c1cc(ccc1)S(NC(=O)c1sc(C#CCO)cc1)=O,-5.2,135.7463264465332
294,C(OC(=O)NC(NC(c1c(O)cccc1)C(C)C)C1CC1)=O,-5.2,137.60842442512512
550,C[C@@H]1C[C@@](C)CN(C(=O)CC(O)c2ccccc2F)C1=O,-5.2,134.39143800735474
784,C12CC(CC(C)(C1)S(=O)(=O)C(Cl)(C)C)NC2=O,-5.2,134.12956190109253
1023,c1c2c(n(Cc3ccncc3)c2CNc2ccccc2)c(Cl)c1CCl,-5.2,135.87768411636353
793,c1cc(-c2c(C3CCCCC3)scc2)on1,-5.2,143.85785460472107
111,c1cc(F)ccc1CN1CCCOC(C)(C(C)(C)C)C1,-5.2,144.7538459300995
18,c1cc2c(n(C(=O)NC(C3CC3)C3CC3)s1)S(=O)(=O)C2=O,-5.2,109.65592551231384
1042,c1cc(F)cc(CN(CCO)c2c(C3CCC3)ccc(C)c2F)c1Cl,-5.2,132.42295169830322
387,N1(c2cccc(Br)c2)ccc(Br)c1C1CC1,-5.1,140.5512592792511
847,C(CCCO)Cn1c(=O)c(C(O)=O)cc(S(=O)(=O)C)c1,-5.1,129.59739899635315
327,c1ccc(CC(NC(C)=O)C(F)(F)F)s1,-5.1,106.75236177444458
1081,O=S(c1cc2c(cc1F)Br)NCCS2=O,-5.1,113.18737387657166
588,FC(F)(F)CCC#CC(NS(CCc1sccc1)=CC1=NC=CC1)=CO,-5.0,177.57816410064697
923,s1cc(NC(=O)Nc2ccc(C(=O)NC)s2)c(Br)c1,-5.0,131.0312271118164
206,N(C(C(Cc1ccccc1)=O)(CC)c1cccc(Br)c1)=O,-5.0,146.98512625694275
166,c1(N2CCC3(C(OCCO)CCCC3)CCCC2)cc(C(=O)CCO)c1Cl,-5.0,218.95308113098145
719,O=S1(=O)CCC(C(NC2COCC2)N2C[C@](C)C2)C1,-4.9,144.20878624916077
843,c1ccc(SC(CC(CCCC(C)C)O)=O)c(NC(=O)CC(C)C)c1,-4.9,159.22731947898865
157,C(CCCCN(Cc1scnc1)C(C)(C)C)CC(O)C(=O)O,-4.9,167.20987510681152
1054,c1(Sc2ccc(O)cc2)cn1C(C)C(O)Cl,-4.8,119.21576738357544
261,c1cc(Br)c(Cl)c(F)c1CC(O)=O,-4.8,104.16849946975708
97,c1cc(Br)c(Cn2ccc(C)c(F)c2=O)s1,-4.8,104.91619682312012
539,Fc1ccccc1C1(CNc2ccc(N)cc2)CC1,-4.8,122.89411401748656
559,Brc1cc(Cl)c2n(Cc3ccnc(N)c3)ccc2c1Cl,-4.7,135.68144011497498
85,O=S(c1cc2occc2s1)O,-4.6,92.39077806472778
808,c1cc(Br)ccc1S(N)(=O)=O,-4.6,97.78640961647034
454,FC(F)(F)c1cc(CS(=O)(=O)C)sn1,-4.6,116.21720600128174
181,Fc1cc(Br)c(NS(C)(=O)=O)cc1F,-4.5,102.12509679794312
1031,c1cc(OC)c(Br)c(C(N)=O)c1,-4.4,96.5992681980133
435,c1c(O)ccc(Br)c1Br,-4.2,78.85800075531006
